PMT,091500
AAA,091500
AAA,091500
AAA,091500
AAA,091500
AAA,091500
PMT,007000
AAA,000900
AAA,000400
AAA,000300
AAA,000005
AAA,000001
AAA,000000
AAA,000000
AAA,000000
AAA,000000
